season,year,month,day,city,sport,event,url,medal,winner,country
Summer,2016,8,18,Rio de Janeiro,Canoe Sprint,"Kayak Doubles, 200 metres, Men",/results/353472,Gold,94/150,Spain
Summer,2016,8,18,Rio de Janeiro,Canoe Sprint,"Kayak Doubles, 200 metres, Men",/results/353472,Gold,"Saúl Craviotto, Cristian Toro",Spain
Summer,2016,8,18,Rio de Janeiro,Canoe Sprint,"Kayak Doubles, 200 metres, Men",/results/353472,Silver,99/152,Great Britain
Summer,2016,8,18,Rio de Janeiro,Canoe Sprint,"Kayak Doubles, 200 metres, Men",/results/353472,Silver,"Liam Heath, Jon Schofield",Great Britain
Summer,2016,8,18,Rio de Janeiro,Canoe Sprint,"Kayak Doubles, 200 metres, Men",/results/353472,Bronze,157/158,Lithuania
Summer,2016,8,18,Rio de Janeiro,Canoe Sprint,"Kayak Doubles, 200 metres, Men",/results/353472,Bronze,"Aurimas Lankas, Edvinas Ramanauskas",Lithuania
Summer,2016,8,18,Rio de Janeiro,Canoe Sprint,"Kayak Singles, 500 metres, Women",/results/353567,Gold,Danuta Kozák,Hungary
Summer,2016,8,18,Rio de Janeiro,Canoe Sprint,"Kayak Singles, 500 metres, Women",/results/353567,Silver,Emma Jørgensen,Denmark
Summer,2016,8,18,Rio de Janeiro,Canoe Sprint,"Kayak Singles, 500 metres, Women",/results/353567,Bronze,Lisa Carrington,New Zealand
Summer,2016,8,18,Rio de Janeiro,Diving,"Platform, Women",/results/353868,Gold,Ren Qian,People's Republic of China
Summer,2016,8,18,Rio de Janeiro,Diving,"Platform, Women",/results/353868,Silver,Si Yajie,People's Republic of China
Summer,2016,8,18,Rio de Janeiro,Diving,"Platform, Women",/results/353868,Bronze,Meaghan Benfeito,Canada
Summer,2016,8,18,Rio de Janeiro,Hockey,"Hockey, Men",/results/358460,Gold,Argentina,Argentina
Summer,2016,8,18,Rio de Janeiro,Hockey,"Hockey, Men",/results/358460,Silver,Belgium,Belgium
Summer,2016,8,18,Rio de Janeiro,Hockey,"Hockey, Men",/results/358460,Bronze,Germany,Germany
Summer,2016,8,18,Rio de Janeiro,Sailing,"Skiff, Men",/results/356127,Gold,New Zealand,New Zealand
Summer,2016,8,18,Rio de Janeiro,Sailing,"Skiff, Men",/results/356127,Silver,Australia,Australia
Summer,2016,8,18,Rio de Janeiro,Sailing,"Skiff, Men",/results/356127,Bronze,Germany,Germany
Summer,2016,8,18,Rio de Janeiro,Sailing,"Skiff, Women",/results/356240,Gold,Brazil,Brazil
Summer,2016,8,18,Rio de Janeiro,Sailing,"Skiff, Women",/results/356240,Silver,New Zealand,New Zealand
Summer,2016,8,18,Rio de Janeiro,Sailing,"Skiff, Women",/results/356240,Bronze,Denmark,Denmark
Summer,2016,8,18,Rio de Janeiro,Sailing,"Two Person Dinghy, Men",/results/356106,Gold,Croatia,Croatia
Summer,2016,8,18,Rio de Janeiro,Sailing,"Two Person Dinghy, Men",/results/356106,Silver,Australia,Australia
Summer,2016,8,18,Rio de Janeiro,Sailing,"Two Person Dinghy, Men",/results/356106,Bronze,Greece,Greece
Summer,2016,8,18,Rio de Janeiro,Sailing,"Two Person Dinghy, Women",/results/356219,Gold,Great Britain,Great Britain
Summer,2016,8,18,Rio de Janeiro,Sailing,"Two Person Dinghy, Women",/results/356219,Silver,New Zealand,New Zealand
Summer,2016,8,18,Rio de Janeiro,Sailing,"Two Person Dinghy, Women",/results/356219,Bronze,France,France
Summer,2016,8,18,Rio de Janeiro,Taekwondo,"Flyweight, Men",/results/351300,Gold,Zhao Shuai,People's Republic of China
Summer,2016,8,18,Rio de Janeiro,Taekwondo,"Flyweight, Men",/results/351300,Silver,Tawin Hanprab,Thailand
Summer,2016,8,18,Rio de Janeiro,Taekwondo,"Flyweight, Men",/results/351300,Bronze,Kim Tae-Hun,Republic of Korea
Summer,2016,8,18,Rio de Janeiro,Taekwondo,"Flyweight, Men",/results/351300,Bronze,Luisito Pié,Dominican Republic
Summer,2016,8,18,Rio de Janeiro,Taekwondo,"Flyweight, Women",/results/351404,Gold,Kim So-Hui,Republic of Korea
Summer,2016,8,18,Rio de Janeiro,Taekwondo,"Flyweight, Women",/results/351404,Silver,Tijana Bogdanović,Serbia
Summer,2016,8,18,Rio de Janeiro,Taekwondo,"Flyweight, Women",/results/351404,Bronze,Panipak Wongpattanakit,Thailand
Summer,2016,8,18,Rio de Janeiro,Taekwondo,"Flyweight, Women",/results/351404,Bronze,Patimat Abakarova,Azerbaijan
Summer,2016,8,18,Rio de Janeiro,Triathlon,"Olympic Distance, Men",/results/351000,Gold,Alistair Brownlee,Great Britain
Summer,2016,8,18,Rio de Janeiro,Triathlon,"Olympic Distance, Men",/results/351000,Silver,Jonathan Brownlee,Great Britain
Summer,2016,8,18,Rio de Janeiro,Triathlon,"Olympic Distance, Men",/results/351000,Bronze,Henri Schoeman,South Africa
Summer,2016,8,18,Rio de Janeiro,Wrestling,"Featherweight, Freestyle, Women",/results/355818,Gold,Helen Maroulis,United States
Summer,2016,8,18,Rio de Janeiro,Wrestling,"Featherweight, Freestyle, Women",/results/355818,Silver,Saori Yoshida,Japan
Summer,2016,8,18,Rio de Janeiro,Wrestling,"Featherweight, Freestyle, Women",/results/355818,Bronze,Nataliya Sinişin,Azerbaijan
Summer,2016,8,18,Rio de Janeiro,Wrestling,"Featherweight, Freestyle, Women",/results/355818,Bronze,Sofia Mattsson,Sweden
Summer,2016,8,18,Rio de Janeiro,Wrestling,"Heavyweight, Freestyle, Women",/results/356002,Gold,Erica Wiebe,Canada
Summer,2016,8,18,Rio de Janeiro,Wrestling,"Heavyweight, Freestyle, Women",/results/356002,Silver,Gyuzel Manyurova,Kazakhstan
Summer,2016,8,18,Rio de Janeiro,Wrestling,"Heavyweight, Freestyle, Women",/results/356002,Bronze,Yekaterina Bukina,Russian Federation
Summer,2016,8,18,Rio de Janeiro,Wrestling,"Heavyweight, Freestyle, Women",/results/356002,Bronze,Zhang Fengliu,People's Republic of China
Summer,2016,8,18,Rio de Janeiro,Wrestling,"Middleweight, Freestyle, Women",/results/355910,Gold,Risako Kawai,Japan
Summer,2016,8,18,Rio de Janeiro,Wrestling,"Middleweight, Freestyle, Women",/results/355910,Silver,Maryia Mamashuk,Belarus
Summer,2016,8,18,Rio de Janeiro,Wrestling,"Middleweight, Freestyle, Women",/results/355910,Bronze,Monika Michalik,Poland
Summer,2016,8,18,Rio de Janeiro,Wrestling,"Middleweight, Freestyle, Women",/results/355910,Bronze,Yekaterina Larionova,Kazakhstan
Summer,2016,8,19,Rio de Janeiro,Artistic Swimming,"Team, Women",/results/353200,Gold,Russian Federation,Russian Federation
Summer,2016,8,19,Rio de Janeiro,Artistic Swimming,"Team, Women",/results/353200,Silver,People's Republic of China,People's Republic of China
Summer,2016,8,19,Rio de Janeiro,Artistic Swimming,"Team, Women",/results/353200,Bronze,Japan,Japan
Summer,2016,8,19,Rio de Janeiro,Athletics,"20 kilometres Race Walk, Women",/results/359110,Gold,Liu Hong,People's Republic of China
Summer,2016,8,19,Rio de Janeiro,Athletics,"20 kilometres Race Walk, Women",/results/359110,Silver,María Guadalupe González,Mexico
Summer,2016,8,19,Rio de Janeiro,Athletics,"20 kilometres Race Walk, Women",/results/359110,Bronze,Lu Xiuzhi,People's Republic of China
Summer,2016,8,19,Rio de Janeiro,Athletics,"4 × 100 metres Relay, Men",/results/358672,Gold,Jamaica,Jamaica
Summer,2016,8,19,Rio de Janeiro,Athletics,"4 × 100 metres Relay, Men",/results/358672,Silver,Japan,Japan
Summer,2016,8,19,Rio de Janeiro,Athletics,"4 × 100 metres Relay, Men",/results/358672,Bronze,Canada,Canada
Summer,2016,8,19,Rio de Janeiro,Athletics,"4 × 100 metres Relay, Women",/results/359099,Gold,United States,United States
Summer,2016,8,19,Rio de Janeiro,Athletics,"4 × 100 metres Relay, Women",/results/359099,Silver,Jamaica,Jamaica
Summer,2016,8,19,Rio de Janeiro,Athletics,"4 × 100 metres Relay, Women",/results/359099,Bronze,Great Britain,Great Britain
Summer,2016,8,19,Rio de Janeiro,Athletics,"5,000 metres, Women",/results/359060,Gold,Vivian Cheruiyot,Kenya
Summer,2016,8,19,Rio de Janeiro,Athletics,"5,000 metres, Women",/results/359060,Silver,Hellen Obiri,Kenya
Summer,2016,8,19,Rio de Janeiro,Athletics,"5,000 metres, Women",/results/359060,Bronze,Almaz Ayana,Ethiopia
Summer,2016,8,19,Rio de Janeiro,Athletics,"50 kilometres Race Walk, Men",/results/358683,Gold,Matej Tóth,Slovakia
Summer,2016,8,19,Rio de Janeiro,Athletics,"50 kilometres Race Walk, Men",/results/358683,Silver,Jared Tallent,Australia
Summer,2016,8,19,Rio de Janeiro,Athletics,"50 kilometres Race Walk, Men",/results/358683,Bronze,Hirooki Arai,Japan
Summer,2016,8,19,Rio de Janeiro,Athletics,"Hammer Throw, Men",/results/358817,Gold,Dilshod Nazarov,Tajikistan
Summer,2016,8,19,Rio de Janeiro,Athletics,"Hammer Throw, Men",/results/358817,Silver,Ivan Tsikhan,Belarus
Summer,2016,8,19,Rio de Janeiro,Athletics,"Hammer Throw, Men",/results/358817,Bronze,Wojciech Nowicki,Poland
Summer,2016,8,19,Rio de Janeiro,Athletics,"Pole Vault, Women",/results/359130,Gold,Aikaterini Stefanidi,Greece
Summer,2016,8,19,Rio de Janeiro,Athletics,"Pole Vault, Women",/results/359130,Silver,Sandi Morris,United States
Summer,2016,8,19,Rio de Janeiro,Athletics,"Pole Vault, Women",/results/359130,Bronze,Eliza McCartney,New Zealand
Summer,2016,8,19,Rio de Janeiro,Badminton,"Doubles, Men",/results/351630,Gold,"Fu Haifeng, Zhang Nan",People's Republic of China
Summer,2016,8,19,Rio de Janeiro,Badminton,"Doubles, Men",/results/351630,Silver,"Goh Wei Shem, Tan Wee Kiong",Malaysia
Summer,2016,8,19,Rio de Janeiro,Badminton,"Doubles, Men",/results/351630,Bronze,"Marcus Ellis, Chris Langridge",Great Britain
Summer,2016,8,19,Rio de Janeiro,Badminton,"Singles, Women",/results/351671,Gold,Carolina Marín,Spain
Summer,2016,8,19,Rio de Janeiro,Badminton,"Singles, Women",/results/351671,Silver,P. V. Sindhu,India
Summer,2016,8,19,Rio de Janeiro,Badminton,"Singles, Women",/results/351671,Bronze,Nozomi Okuhara,Japan
Summer,2016,8,19,Rio de Janeiro,Boxing,"Lightweight, Women",/results/356690,Gold,Estelle Mossely,France
Summer,2016,8,19,Rio de Janeiro,Boxing,"Lightweight, Women",/results/356690,Silver,Yin Junhua,People's Republic of China
Summer,2016,8,19,Rio de Janeiro,Boxing,"Lightweight, Women",/results/356690,Bronze,Anastasiya Belyakova,Russian Federation
Summer,2016,8,19,Rio de Janeiro,Boxing,"Lightweight, Women",/results/356690,Bronze,Mira Potkonen,Finland
Summer,2016,8,19,Rio de Janeiro,Cycling BMX Racing,"BMX, Men",/results/356837,Gold,Connor Fields,United States
Summer,2016,8,19,Rio de Janeiro,Cycling BMX Racing,"BMX, Men",/results/356837,Silver,Jelle van Gorkom,Netherlands
Summer,2016,8,19,Rio de Janeiro,Cycling BMX Racing,"BMX, Men",/results/356837,Bronze,Carlos Ramírez,Colombia
Summer,2016,8,19,Rio de Janeiro,Cycling BMX Racing,"BMX, Women",/results/356963,Gold,Mariana Pajón,Colombia
Summer,2016,8,19,Rio de Janeiro,Cycling BMX Racing,"BMX, Women",/results/356963,Silver,Alise Post,United States
Summer,2016,8,19,Rio de Janeiro,Cycling BMX Racing,"BMX, Women",/results/356963,Bronze,Stefany Hernández,Venezuela
Summer,2016,8,19,Rio de Janeiro,Equestrian Jumping,"Individual, Open",/results/358434,Gold,Nick Skelton,Great Britain
Summer,2016,8,19,Rio de Janeiro,Equestrian Jumping,"Individual, Open",/results/358434,Silver,Peder Fredricson,Sweden
Summer,2016,8,19,Rio de Janeiro,Equestrian Jumping,"Individual, Open",/results/358434,Bronze,Eric Lamaze,Canada
Summer,2016,8,19,Rio de Janeiro,Football,"Football, Women",/results/359542,Gold,Germany,Germany
Summer,2016,8,19,Rio de Janeiro,Football,"Football, Women",/results/359542,Silver,Sweden,Sweden
Summer,2016,8,19,Rio de Janeiro,Football,"Football, Women",/results/359542,Bronze,Canada,Canada
Summer,2016,8,19,Rio de Janeiro,Hockey,"Hockey, Women",/results/358506,Gold,Great Britain,Great Britain
Summer,2016,8,19,Rio de Janeiro,Hockey,"Hockey, Women",/results/358506,Silver,Netherlands,Netherlands
Summer,2016,8,19,Rio de Janeiro,Hockey,"Hockey, Women",/results/358506,Bronze,Germany,Germany
Summer,2016,8,19,Rio de Janeiro,Modern Pentathlon,"Individual, Women",/results/352522,Gold,Chloe Esposito,Australia
Summer,2016,8,19,Rio de Janeiro,Modern Pentathlon,"Individual, Women",/results/352522,Silver,Élodie Clouvel,France
Summer,2016,8,19,Rio de Janeiro,Modern Pentathlon,"Individual, Women",/results/352522,Bronze,Oktawia Nowacka,Poland
Summer,2016,8,19,Rio de Janeiro,Taekwondo,"Featherweight, Men",/results/351326,Gold,Ahmad Abughaush,Jordan
Summer,2016,8,19,Rio de Janeiro,Taekwondo,"Featherweight, Men",/results/351326,Silver,Aleksey Denisenko,Russian Federation
Summer,2016,8,19,Rio de Janeiro,Taekwondo,"Featherweight, Men",/results/351326,Bronze,Joel González,Spain
Summer,2016,8,19,Rio de Janeiro,Taekwondo,"Featherweight, Men",/results/351326,Bronze,Lee Dae-Hun,Republic of Korea
Summer,2016,8,19,Rio de Janeiro,Taekwondo,"Featherweight, Women",/results/351430,Gold,Jade Jones,Great Britain
Summer,2016,8,19,Rio de Janeiro,Taekwondo,"Featherweight, Women",/results/351430,Silver,Eva Calvo,Spain
Summer,2016,8,19,Rio de Janeiro,Taekwondo,"Featherweight, Women",/results/351430,Bronze,Hedaya Malak,Egypt
Summer,2016,8,19,Rio de Janeiro,Taekwondo,"Featherweight, Women",/results/351430,Bronze,Kimia Alizadeh,Islamic Republic of Iran
Summer,2016,8,19,Rio de Janeiro,Water Polo,"Water Polo, Women",/results/396351,Gold,United States,United States
Summer,2016,8,19,Rio de Janeiro,Water Polo,"Water Polo, Women",/results/396351,Silver,Italy,Italy
Summer,2016,8,19,Rio de Janeiro,Water Polo,"Water Polo, Women",/results/396351,Bronze,Russian Federation,Russian Federation
Summer,2016,8,19,Rio de Janeiro,Wrestling,"Featherweight, Freestyle, Men",/results/355220,Gold,Vladimer Khinchegashvili,Georgia
Summer,2016,8,19,Rio de Janeiro,Wrestling,"Featherweight, Freestyle, Men",/results/355220,Silver,Rei Higuchi,Japan
Summer,2016,8,19,Rio de Janeiro,Wrestling,"Featherweight, Freestyle, Men",/results/355220,Bronze,Hacı Əliyev,Azerbaijan
Summer,2016,8,19,Rio de Janeiro,Wrestling,"Featherweight, Freestyle, Men",/results/355220,Bronze,Hassan Rahimi,Islamic Republic of Iran
Summer,2016,8,19,Rio de Janeiro,Wrestling,"Middleweight, Freestyle, Men",/results/355312,Gold,Hassan Yazdani,Islamic Republic of Iran
Summer,2016,8,19,Rio de Janeiro,Wrestling,"Middleweight, Freestyle, Men",/results/355312,Silver,Aniuar Geduyev,Russian Federation
Summer,2016,8,19,Rio de Janeiro,Wrestling,"Middleweight, Freestyle, Men",/results/355312,Bronze,Cəbrayıl Həsənov,Azerbaijan
Summer,2016,8,19,Rio de Janeiro,Wrestling,"Middleweight, Freestyle, Men",/results/355312,Bronze,Soner Demirtaş,Türkiye
Summer,2016,8,20,Rio de Janeiro,Athletics,"1,500 metres, Men",/results/358624,Gold,"Matthew Centrowitz, Jr.",United States
Summer,2016,8,20,Rio de Janeiro,Athletics,"1,500 metres, Men",/results/358624,Silver,Taoufik Makhloufi,Algeria
Summer,2016,8,20,Rio de Janeiro,Athletics,"1,500 metres, Men",/results/358624,Bronze,Nick Willis,New Zealand
Summer,2016,8,20,Rio de Janeiro,Athletics,"4 × 400 metres Relay, Men",/results/358677,Gold,United States,United States
Summer,2016,8,20,Rio de Janeiro,Athletics,"4 × 400 metres Relay, Men",/results/358677,Silver,Jamaica,Jamaica
Summer,2016,8,20,Rio de Janeiro,Athletics,"4 × 400 metres Relay, Men",/results/358677,Bronze,The Bahamas,The Bahamas
Summer,2016,8,20,Rio de Janeiro,Athletics,"4 × 400 metres Relay, Women",/results/359105,Gold,United States,United States
Summer,2016,8,20,Rio de Janeiro,Athletics,"4 × 400 metres Relay, Women",/results/359105,Silver,Jamaica,Jamaica
Summer,2016,8,20,Rio de Janeiro,Athletics,"4 × 400 metres Relay, Women",/results/359105,Bronze,Great Britain,Great Britain
Summer,2016,8,20,Rio de Janeiro,Athletics,"5,000 metres, Men",/results/358633,Gold,Mo Farah,Great Britain
Summer,2016,8,20,Rio de Janeiro,Athletics,"5,000 metres, Men",/results/358633,Silver,Paul Chelimo,United States
Summer,2016,8,20,Rio de Janeiro,Athletics,"5,000 metres, Men",/results/358633,Bronze,Hagos Gebrhiwet,Ethiopia
Summer,2016,8,20,Rio de Janeiro,Athletics,"800 metres, Women",/results/359036,Gold,Caster Semenya,South Africa
Summer,2016,8,20,Rio de Janeiro,Athletics,"800 metres, Women",/results/359036,Silver,Francine Niyonsaba,Burundi
Summer,2016,8,20,Rio de Janeiro,Athletics,"800 metres, Women",/results/359036,Bronze,Margaret Wambui,Kenya
Summer,2016,8,20,Rio de Janeiro,Athletics,"High Jump, Women",/results/359111,Gold,Ruth Beitía,Spain
Summer,2016,8,20,Rio de Janeiro,Athletics,"High Jump, Women",/results/359111,Silver,Mirela Demireva,Bulgaria
Summer,2016,8,20,Rio de Janeiro,Athletics,"High Jump, Women",/results/359111,Bronze,Blanka Vlašić,Croatia
Summer,2016,8,20,Rio de Janeiro,Athletics,"Javelin Throw, Men",/results/358840,Gold,Thomas Röhler,Germany
Summer,2016,8,20,Rio de Janeiro,Athletics,"Javelin Throw, Men",/results/358840,Silver,Julius Yego,Kenya
Summer,2016,8,20,Rio de Janeiro,Athletics,"Javelin Throw, Men",/results/358840,Bronze,Keshorn Walcott,Trinidad and Tobago
Summer,2016,8,20,Rio de Janeiro,Badminton,"Singles, Men",/results/351550,Gold,Chen Long,People's Republic of China
Summer,2016,8,20,Rio de Janeiro,Badminton,"Singles, Men",/results/351550,Silver,Lee Chong Wei,Malaysia
Summer,2016,8,20,Rio de Janeiro,Badminton,"Singles, Men",/results/351550,Bronze,Viktor Axelsen,Denmark
Summer,2016,8,20,Rio de Janeiro,Basketball,"Basketball, Women",/results/359446,Gold,United States,United States
Summer,2016,8,20,Rio de Janeiro,Basketball,"Basketball, Women",/results/359446,Silver,Spain,Spain
Summer,2016,8,20,Rio de Janeiro,Basketball,"Basketball, Women",/results/359446,Bronze,Serbia,Serbia
Summer,2016,8,20,Rio de Janeiro,Boxing,"Bantamweight, Men",/results/356374,Gold,Robeisy Ramírez,Cuba
Summer,2016,8,20,Rio de Janeiro,Boxing,"Bantamweight, Men",/results/356374,Silver,Shakur Stevenson,United States
Summer,2016,8,20,Rio de Janeiro,Boxing,"Bantamweight, Men",/results/356374,Bronze,Murodzhon Akhmadaliyev,Uzbekistan
Summer,2016,8,20,Rio de Janeiro,Boxing,"Bantamweight, Men",/results/356374,Bronze,Vladimir Nikitin,Russian Federation
Summer,2016,8,20,Rio de Janeiro,Boxing,"Flyweight, Women",/results/356670,Gold,Nicola Adams,Great Britain
Summer,2016,8,20,Rio de Janeiro,Boxing,"Flyweight, Women",/results/356670,Silver,Sarah Ourahmoune,France
Summer,2016,8,20,Rio de Janeiro,Boxing,"Flyweight, Women",/results/356670,Bronze,Ren Cancan,People's Republic of China
Summer,2016,8,20,Rio de Janeiro,Boxing,"Flyweight, Women",/results/356670,Bronze,Íngrit Valencia,Colombia
Summer,2016,8,20,Rio de Janeiro,Boxing,"Middleweight, Men",/results/356522,Gold,Arlen López,Cuba
Summer,2016,8,20,Rio de Janeiro,Boxing,"Middleweight, Men",/results/356522,Silver,Bektemir Melikuziyev,Uzbekistan
Summer,2016,8,20,Rio de Janeiro,Boxing,"Middleweight, Men",/results/356522,Bronze,Kamran Şahsuvarlı,Azerbaijan
Summer,2016,8,20,Rio de Janeiro,Boxing,"Middleweight, Men",/results/356522,Bronze,Misael Rodríguez,Mexico
Summer,2016,8,20,Rio de Janeiro,Canoe Sprint,"Canadian Doubles, 1,000 metres, Men",/results/353532,Gold,87/189,Germany
Summer,2016,8,20,Rio de Janeiro,Canoe Sprint,"Canadian Doubles, 1,000 metres, Men",/results/353532,Gold,"Sebastian Brendel, Jan Vandrey",Germany
Summer,2016,8,20,Rio de Janeiro,Canoe Sprint,"Canadian Doubles, 1,000 metres, Men",/results/353532,Silver,184/63,Brazil
Summer,2016,8,20,Rio de Janeiro,Canoe Sprint,"Canadian Doubles, 1,000 metres, Men",/results/353532,Silver,"Erlon Silva, Isaquias Queiroz",Brazil
Summer,2016,8,20,Rio de Janeiro,Canoe Sprint,"Canadian Doubles, 1,000 metres, Men",/results/353532,Bronze,195/196,Ukraine
Summer,2016,8,20,Rio de Janeiro,Canoe Sprint,"Canadian Doubles, 1,000 metres, Men",/results/353532,Bronze,"Dmytro Yanchuk, Taras Mishchuk",Ukraine
Summer,2016,8,20,Rio de Janeiro,Canoe Sprint,"Kayak Fours, 1,000 metres, Men",/results/353492,Gold,Germany,Germany
Summer,2016,8,20,Rio de Janeiro,Canoe Sprint,"Kayak Fours, 1,000 metres, Men",/results/353492,Silver,Slovakia,Slovakia
Summer,2016,8,20,Rio de Janeiro,Canoe Sprint,"Kayak Fours, 1,000 metres, Men",/results/353492,Bronze,Czech Republic,Czechia
Summer,2016,8,20,Rio de Janeiro,Canoe Sprint,"Kayak Fours, 500 metres, Women",/results/353590,Gold,Hungary,Hungary
Summer,2016,8,20,Rio de Janeiro,Canoe Sprint,"Kayak Fours, 500 metres, Women",/results/353590,Silver,Germany,Germany
Summer,2016,8,20,Rio de Janeiro,Canoe Sprint,"Kayak Fours, 500 metres, Women",/results/353590,Bronze,Belarus,Belarus
Summer,2016,8,20,Rio de Janeiro,Canoe Sprint,"Kayak Singles, 200 metres, Men",/results/353450,Gold,Liam Heath,Great Britain
Summer,2016,8,20,Rio de Janeiro,Canoe Sprint,"Kayak Singles, 200 metres, Men",/results/353450,Silver,Maxime Beaumont,France
Summer,2016,8,20,Rio de Janeiro,Canoe Sprint,"Kayak Singles, 200 metres, Men",/results/353450,Bronze,Ronny Rauhe,Germany
Summer,2016,8,20,Rio de Janeiro,Canoe Sprint,"Kayak Singles, 200 metres, Men",/results/353450,Bronze,Saúl Craviotto,Spain
Summer,2016,8,20,Rio de Janeiro,Cycling Mountain Bike,"Cross-Country, Women",/results/356962,Gold,Jenny Rissveds,Sweden
